"intercept.one","intercept.two","precens.surv","fruit.disp","seed.num","kid.mean","kid.sd","f.alpha","f.beta","f.sigma.plot","g.alpha","g.beta","g.eps","g.sigma.plot","pf.alpha","pf.beta","pf.sigma.plot","s.alpha","s.beta","s.sigma.plot","sigma.year","sigma.yr.1.","sigma.yr.2.","sigma.yr.3.","sigma.yr.4.","y.beta.1.","y.beta.2.","y.beta.3.","y.beta.4."
-5.10476952802294,-5.54144036865194,-1.87039481171037,-3.40328963849559,131.684069752406,-3.14539674057994,0.949000940639722,-6.45365268676209,0.710305716995063,0.176612698461547,0.777846586109045,0.918131150389406,0.824387185802598,0.0401167471409904,-19.0868807416476,1.68983106724582,0.466221880525992,1.31243321384548,0.345677043113931,0.104944970222416,0.179181906210791,1.55939500905829,0.410985445693876,1.89969481353443,0.443630410593205,1,-1,1,1
-5.11751482989946,-5.33435154291855,-1.61693355130515,-3.72354167858659,118.931719157873,-3.26986294479351,0.940443839822595,-6.45232191013182,0.723295860651866,0.259355148377014,0.800509118809733,0.910591514224392,0.848653528422368,0.0726307392693213,-19.7287395898327,1.77960884703781,0.878396328885338,0.528028830827351,0.362802930147156,0.161278331459967,0.178255735063799,0.597278124091274,0.136389849639625,0.892332899876977,0.23389973475169,1,-1,1,1
-5.24194340610436,-5.22884598626597,-1.55707684894556,-3.61135233414844,145.878328597249,-3.06284247093541,0.800053156500279,-6.31852759261218,0.710566897640494,0.486376298369993,0.781765965144871,0.91284257644127,0.823522260808206,0.0665629261961297,-19.4341264046999,1.75329052972928,0.417247508741993,0.948123519765811,0.371340362532055,0.138109090509611,0.247875160230644,1.4733089600695,0.147055248471615,2.075746343093,0.150562522347287,1,-1,-1,1
-4.9100116244838,-5.47774355446943,-2.33198749250376,-3.85158665861109,139.123766486516,-3.48732270884832,0.857465731073645,-5.21178272040979,0.656754283765921,0.40236506869845,1.24349117562179,0.917949227587273,0.841788766206142,0.160311030266271,-20.2735788229784,1.7138102706324,0.431811730404953,-0.405575481911837,0.405793571509316,0.229206451451724,0.981944205630299,1.17245631462631,0.0711872978537844,1.5934357247605,0.937884772584834,-1,1,-1,1
-5.16379005814445,-5.57336883345439,-1.35232797895531,-3.47428143271356,132.083662496874,-3.03437967259631,0.720126424660546,-6.42133522113424,0.702327996199028,0.233368042507531,0.954696689363073,0.900755716097333,0.850000015460409,0.0454873082447368,-19.117998736145,1.74519863104848,0.301778225736569,0.0384883104337241,0.335496712884508,0.230387927020803,0.275520845199353,0.88216769885874,0.104075640899823,1.03030027026611,0.246053929674995,1,-1,1,1
-5.11686359873037,-5.50941828838317,-1.32193998440108,-3.28488407321633,127.573163531416,-3.17231261135685,0.667381473980965,-5.42223035786939,0.618957469033712,0.355314707200132,0.804011788034921,0.916751759877795,0.849367854451047,0.086793609044882,-21.5196988824723,1.89867068069519,0.320520605059229,0.117741310831906,0.356825558453944,0.0127710267906301,0.397119630760506,0.463733637514278,0.290187624513239,2.04281156843809,0.246684711124516,1,-1,1,1
-5.18981588935975,-5.25834002554301,-2.25998440923362,-3.21382097554313,128.189595204111,-3.37530450838541,0.724115239681532,-6.63021149148845,0.723331633528928,0.134547854579415,0.859787575619144,0.908205306531111,0.838568012851804,0.0334705578568098,-17.6002386479665,1.77894665721769,0.372410822172667,0.419161146333647,0.36874802870749,0.401438827791201,0.160479290233636,0.890157313962569,0.218794420979732,3.16403703546093,0.415482899547671,1,1,1,1
-5.05561341787312,-5.47990493594989,-1.37979543692199,-3.44365495772605,126.781292757114,-3.3397863584285,0.620161368216165,-5.47524903070117,0.610468224566102,0.169253176922977,0.747107329144161,0.923178728402258,0.862256456637365,0.0477569631616753,-21.298379353586,1.81889653070591,0.223911132412338,-0.0706297338596128,0.434463202793068,0.131539601372099,0.102100452798722,0.729032557071864,0.423917452439287,2.43065883168281,0.557813784550258,1,-1,1,1
-5.23642385497178,-5.64823892905698,-1.94671734190346,-3.59499532755967,120.994374286391,-3.06544223063082,0.558419169984623,-5.56051954318953,0.641506099636566,0.157402641534129,0.731455995740416,0.915002111333125,0.839368191414625,0.0791914030781143,-20.1075648547491,1.75747459904226,0.2858494629934,-0.162942520704983,0.42487012141658,0.3112032424635,0.15676126553976,0.702492242210943,0.216631601729872,1.10002202448419,0.193897248295277,-1,-1,1,1
-5.03081074730534,-5.53241967703703,-1.96734719567453,-3.18746334620834,106.635991077149,-2.93037296327402,0.709403467149354,-5.66999556239891,0.641302700935293,0.204642663826329,0.861855639189127,0.911730421186171,0.842041816366878,0.0561246544876442,-19.9695042820048,1.8341310820199,0.523302529232803,0.413038558391616,0.377247860744806,0.0319444250908713,0.140952568139253,0.803170652238326,0.199910243620171,1.4781819280962,0.728060868009133,-1,-1,1,1
-5.14213472066495,-5.62127582014877,-1.78699092988331,-3.32387998099025,148.618921560933,-3.15107761534347,0.648819677604613,-6.50155999905339,0.7148169270698,0.209594438763075,0.740418770565657,0.916702552993299,0.858977889037847,0.081922548086448,-22.4119986847183,1.91518690849077,0.589073784061249,0.805063690383225,0.33275927560223,0.119699929799911,0.0854274148803992,0.625759298792484,0.285966384907401,1.41533667979742,0.262940943547408,-1,1,1,1
-5.32805117830476,-5.6561981868292,-1.34626554801389,-3.88057567373348,118.15225991675,-3.03488729814831,0.881821995345073,-5.54688655963665,0.631777293431504,0.289071309134531,0.948243972636044,0.911339924757748,0.839518693399404,0.0971497390835562,-20.8305232504593,1.87589897109562,0.535656808822689,0.795784107571639,0.377251797758033,0.0755644684007208,0.199990654313873,1.07403304471121,0.271118416360908,2.25756544656797,0.23475868837966,1,-1,1,1
-5.08526929060216,-5.49752445960737,-1.37462189718277,-3.26329557093503,132.99474238954,-3.19909917882621,0.6046027154474,-6.38865058810032,0.693677876481746,0.4620972495895,0.800439010725612,0.915117905078061,0.847509944641509,0.0233358260488582,-21.0446345456649,1.83763356993581,0.232409039278367,0.630482880656671,0.395924824193409,0.059157352878228,0.200393389503204,1.19448371844612,0.0411772785051819,2.15940571197945,0.0935263784215201,1,-1,1,1
-4.98206498360407,-5.50702893928574,-1.57761112538452,-3.48616360994812,142.93662713017,-3.36448164640902,0.631521160991856,-5.67034485052269,0.669494444552761,0.123461429921433,0.682789079734267,0.921641156980165,0.832653852778723,0.0838399563706236,-17.5587193395363,1.81906578902349,0.252452788709749,0.622542038040301,0.357497073487505,0.194365174340068,0.110968688111714,1.34312117476729,0.350939459716968,4.15974837514218,0.368314525755939,-1,1,-1,1
-4.98911135210997,-5.50287052014322,-1.70236735264282,-3.66517595493876,108.925666000639,-3.05003406420434,0.594042468582738,-6.1923359389017,0.697534407784859,0.225759370753069,0.740663185147227,0.915940728586208,0.844363029035972,0.143201905692538,-22.3484299620175,1.88156411598923,0.403951861108037,0.271604419105319,0.388469437330022,0.0809077003098835,0.294135746235063,0.595998351614308,0.0103759565532304,2.4768308046766,0.172059128264608,-1,-1,1,1
-5.16382782173133,-5.40215747210717,-1.2113056097444,-3.41875346094791,119.088959934231,-3.42843735790015,0.600236430144829,-6.26203499032898,0.713500058619503,0.161210594941433,0.998781164702499,0.906975190711741,0.838407623247146,0.0835346438868373,-18.9359742890576,1.78193623391683,0.459811794500726,0.83568929310558,0.367760603456862,0.207660853035133,0.0451997371754645,1.22424642547711,0.206680055502044,2.4517766970151,0.341043541815688,-1,-1,-1,1
-5.04362292434437,-5.42175993376784,-1.62966111279801,-3.36969334048411,129.877728479719,-3.45779503676463,0.809792148198797,-6.23695279747072,0.711617400460596,0.24946315581363,0.808393090448891,0.916564580231239,0.85399137656031,0.0957670439005666,-19.2895438489447,1.63613675436063,0.381494397654335,0.406926524526367,0.40325912949984,0.193560016984948,0.14818729414778,0.96681917396083,0.151906809063641,1.75812232173644,0.199790724652891,1,-1,-1,1
-4.97691832765894,-5.32252279768015,-1.9339747949088,-3.46371128616594,125.036158248373,-3.10672932725477,0.657910401018175,-5.78388321001212,0.665392392310063,0.262797921473656,0.706433152044786,0.905624243753489,0.842248563237481,0.087373809693186,-20.2277380342275,1.82136152289292,0.384597105005977,1.16473118827522,0.352273217563354,0.187019025641433,0.210525048594616,1.67451818343778,0.207646765081307,2.01683962652624,0.30382715671048,1,-1,1,1
-5.31532710846189,-5.52041957243729,-1.71402640724409,-3.52185410473567,122.691417152541,-3.22348709005832,0.7572906381246,-6.2209039066355,0.704365760708117,0.254193709541992,0.682793473638765,0.9135463243667,0.833112982550426,0.0371271725217317,-19.9470931983658,1.7186006267921,0.473191477733113,0.121898170069999,0.397046387612114,0.16755811751931,0.300435301092302,0.935030946893296,0.00345720364718684,1.80783170990001,0.310478672633201,1,-1,1,1
-4.96660329013798,-5.542474077183,-1.55914699712492,-3.67400176514462,152.459644419025,-3.13798522213346,0.734095741986372,-6.29619490420163,0.697411163006286,0.349525066972235,0.982993427595683,0.911200008622542,0.829970976416495,0.0439444974141342,-21.2705387792587,1.8667933650059,0.955703359547979,0.369688064402886,0.398338684370612,0.162781053526461,0.053650234244176,0.969907492861365,0.315127789300521,2.1038592963227,0.27769831307303,-1,-1,-1,1
-5.03224255744869,-5.56166687345059,-1.58807949182037,-3.57165302228228,144.521213238093,-3.38899084906556,0.656142497864662,-6.29334081746257,0.685553012367992,0.268938792337445,0.907912598042945,0.927688991323649,0.852017752374943,0.027548300565068,-20.725088030821,1.81548850036741,0.562464978828606,0.807229623733145,0.386109397671781,0.103832110175863,0.240936370638373,0.70065463061488,0.28570186628972,1.80746896007429,0.220461358885128,1,-1,1,1
-5.15355700365103,-5.57264127089388,-1.1447518295042,-3.64686494408123,125.900509081463,-3.13611516093814,0.806863403922888,-5.57742122291564,0.627310727926267,0.40867429800557,0.655976969150989,0.913996512408885,0.832131354108756,0.0401806930660942,-21.3299575558866,1.90288119048961,0.265454173976084,1.07680190688605,0.350555891657371,0.0883321423402306,0.0552564836789608,1.09506201017853,0.161565237359944,1.42118661135593,0.281709022810062,1,1,-1,1
-5.2154552650942,-5.59670738815601,-1.65223687075252,-3.20707303069157,127.644113019389,-3.05418462643396,0.675409435556658,-5.50116994729535,0.688430266138298,0.17837808429668,0.530248844868477,0.909975356028447,0.856258317903449,0.0451678553422449,-21.2695878456783,1.82415829450037,0.5353122591037,1.49640826692853,0.384799347301857,0.142698948634988,0.639452948388209,1.1847283506924,0.205064210208229,2.4484246167761,0.110452898362108,1,-1,-1,1
-5.22455855433511,-5.37975421219564,-1.81037016964889,-3.38859880094346,121.444508417194,-3.44015175392141,1.07500115944521,-6.43439668317785,0.711967243912949,0.201258869921198,0.913576368636053,0.915232925221283,0.861458305808275,0.0434459680150464,-22.3236024979398,1.96487877835886,0.311634734038217,0.999418381560637,0.304381893253729,0.160461932599964,0.573209210481755,0.597543660868328,0.28095136540638,1.33758327451281,0.0736081065832128,1,-1,1,1
-5.10080167653234,-5.50849656446451,-1.51867952386054,-3.03894016854785,135.522282329199,-3.1292388295537,0.774459410097906,-6.75630433412512,0.728459374669241,0.198873634110396,0.848560943576106,0.904153383204239,0.842011444829553,0.106120422593488,-19.4439584200363,1.70573696320318,0.739431770511835,0.143343634285352,0.401524038487452,0.30312764449862,0.0176356072983036,0.614843484467359,0.284041837672572,1.65361503186694,0.444373499846295,-1,-1,-1,1
-4.91339883672696,-5.39851016336689,-1.97586700394573,-3.2634454631068,121.792189602713,-3.3072073961372,0.811432375743336,-5.21949628115808,0.62722570486632,0.190281398515424,0.805312906276551,0.921414594271404,0.850860627221953,0.0234926934982974,-20.4782865358341,1.89228476047486,0.5254339484916,1.17803533600135,0.365290103391965,0.372835583161709,0.348359622566454,1.24185234573787,0.261544398636458,1.80277845391691,0.147595761117018,-1,-1,1,1
-5.05160498924452,-5.2210113393454,-2.21841420100455,-3.68092592897809,143.92469230586,-3.31222069982744,0.64130828213652,-6.21570532779902,0.709033596425482,0.154352731589581,0.704964378761746,0.917456514555421,0.844537465502428,0.0641190839294123,-20.0137023777858,1.74200762793276,0.373305139911063,0.722124172555509,0.392621122073015,0.537789789147694,0.143926248154005,1.62276465895594,0.0934833642185935,3.33316463181942,0.31714815554697,1,-1,-1,1
-5.14478958493121,-5.49953927548533,-1.72353437664879,-3.34588179976677,130.338934047404,-3.06903760652924,0.719163000449008,-5.99454502855526,0.684784320986356,0.189899932977088,0.716945805681217,0.91525221392286,0.813379541453445,0.0277115361493248,-18.7832447721115,1.71736549150048,0.415664335345896,0.400091614438899,0.363061873412638,0.263154508874108,0.244746779708679,0.927274964670897,0.192527755002645,1.46916640848604,0.252065244764567,-1,-1,1,1
-5.09480545650464,-5.41268682312723,-1.58648091360036,-3.32265780269951,124.732049611043,-3.24503628100908,0.883273765671062,-6.61894193621669,0.701630140398826,0.190465325933443,0.814327696492802,0.904170846061611,0.837800414538707,0.0903181148637389,-21.3610172243605,1.86510422849561,0.503041315031056,1.19695467426423,0.396459500876142,0.129053639876936,0.246983997659807,1.63528007822376,0.0214113740889537,2.48982634479646,0.434191726090091,1,-1,1,1
-5.15996702170484,-5.57005051572905,-2.12016563161124,-3.72848126056948,132.18167581516,-3.51254902701715,0.803477094530702,-5.77262700776621,0.682593340435692,0.326633269615545,0.695113295233014,0.913493591808529,0.854797021038323,0.0839429419747834,-19.4413305088589,1.72778923539396,0.192487571203076,0.32314431946057,0.413572047556094,0.551791288804874,0.260987798078615,0.643287651616806,0.0690207977708775,1.70238453001144,0.310659840867702,1,-1,-1,1
-4.87581082700752,-5.54983409871429,-1.39577976903801,-3.88702329613696,114.734995768139,-3.42103898316988,0.708009501054746,-6.20765587182604,0.665359111896111,0.353255086703035,0.993889213785561,0.910813165089131,0.846379201982087,0.0358261398799999,-19.8081593120626,1.79993571427466,0.213117549571584,0.245529817463376,0.386668737069539,0.742260147388275,0.276691109271533,1.97467112137324,0.241298409422477,1.1469203105321,0.403117800052559,1,-1,1,1
-5.14911147940747,-5.59223828533168,-1.53965549825994,-3.6486825410355,115.168781747152,-3.49518500037747,0.69825492205281,-5.98070381713934,0.687334792377095,0.321888696741413,0.931970969488389,0.913856997779619,0.856189082815561,0.0855259498193386,-20.8278703504554,1.85419341116191,0.538566229393735,0.000834037293172329,0.37306168738934,0.254273697711046,0.464081903392669,0.517284622774837,0.186676038826972,1.64142073666456,0.295170972852905,1,-1,1,1
-5.22986398563959,-5.6737663837909,-2.14002140683076,-3.35300448868253,129.746620300136,-3.43377029481191,0.723743753372866,-6.01944647752336,0.664210872787539,0.180376855231736,0.905367342306633,0.899763183523013,0.846995086670307,0.048418859830863,-19.9308046569307,1.81964717123575,0.312114770776937,0.243302105424021,0.37933760077807,0.0463422354270532,0.0211549918124335,0.733171618519729,0.223993055824974,1.21776081399061,0.356219016246362,-1,1,1,1
-5.10081966230698,-5.35960745634176,-1.96640276481861,-3.4155430047871,117.076711646825,-3.11414579089344,0.760499516063462,-6.33636172617597,0.716598057673073,0.178286550959234,0.922898464892948,0.912347050887334,0.881816616729952,0.0828551321197277,-20.2955415103236,1.8236645412404,0.342874194332704,0.750575195465787,0.344500800318109,0.129672980393218,0.164174346406697,1.08029279109621,0.26093165701488,1.59714940411444,0.659139916928632,1,-1,1,1
-5.05727316792862,-5.05423441813991,-1.45871972005804,-3.92359992844237,129.818644828589,-3.11271654221246,0.913069830947346,-5.79998311753614,0.658693817820351,0.203634115722591,0.946747393816758,0.895405395520281,0.830709497503995,0.0558230333317685,-20.313507392444,1.82774577200356,0.398831996669819,0.240610066033081,0.39633311339166,0.257533784278685,0.239969945262843,0.889182548580528,0.257958672159292,1.65420686749865,0.0739926740263376,1,-1,1,1
-4.88976866632596,-5.34724932915208,-1.61823872089668,-3.18071192825182,125.521121272741,-2.90378000665648,1.10225803698435,-6.26756616442131,0.7089464310863,0.290298516671957,0.749329591631672,0.910385375239225,0.853453830139558,0.0920948103771811,-21.2489453806797,1.82644723208046,0.433219790622539,0.449018479341354,0.413117137376753,0.0699084023401407,0.356252948993891,1.53491521943715,0.328959825471345,2.3251079813309,0.447630109616285,1,-1,-1,1
-4.91400202536331,-5.52450403647598,-1.37240728312909,-3.25796748821663,133.821169866852,-3.41261355002441,0.890792218329393,-6.69983116122939,0.743965864998596,0.276673749983182,0.790125999654598,0.910608431791374,0.847462443666553,0.0941947727494057,-20.6681428776593,1.8356189186283,0.445812289505601,1.1235194361686,0.341158609179848,0.221375596802069,0.248976289359378,0.769522648524942,0.166211895239253,1.7816153420808,0.45418162456647,1,-1,1,1
-5.32075027807701,-5.39161181187015,-1.39107622720966,-3.37997044693563,125.047085084572,-3.64958849346686,0.906028845736361,-5.78846360703443,0.660289098398594,0.183788641296086,1.09077163277992,0.898088576686073,0.830942510309644,0.0457296151915559,-18.5004418741982,1.7769941919221,0.24521467208629,-0.0695581198574632,0.417298655845813,0.092275941242362,0.388503798432262,1.55029698457826,0.0661229563268848,1.75700096826889,0.463267745522674,1,-1,-1,1
-5.32414413425135,-5.53264952070801,-1.46363957295857,-3.31306591134781,137.080100288846,-3.41977486827216,0.900019372774072,-5.82823271479908,0.680087112019546,0.249899801413269,0.83473386819578,0.91744343277655,0.836679990089003,0.0701236673530934,-19.8446791030333,1.7591339301132,0.778404815201088,0.729696736884488,0.397841187491454,0.187878560129178,0.282430479443651,1.06983942897066,0.292091733158791,1.75970214544546,0.096259453395312,-1,-1,1,1
-5.0889486230446,-5.55709495329087,-1.78737878514993,-3.37929196792815,132.363050143568,-3.31228255216719,0.583044124050915,-5.76324614623367,0.650524020711373,0.204126511530044,0.784914666877404,0.918068895645224,0.853564600391884,0.0612476978965406,-17.6780731057148,1.61704544711099,0.146269474455,0.942907998390645,0.306361434209537,0.228917481261007,0.189236858234278,1.10842391113663,0.172338513236591,2.09995311867864,0.346602956615449,1,-1,1,1
-4.95924725686927,-5.58606304783826,-1.83939749701309,-3.08501488160239,117.456548354259,-2.89679672032538,0.884389013602853,-5.47847372403841,0.640702568645902,0.200010875756538,0.8932988295343,0.912328633649745,0.849508118147648,0.0554550889110432,-20.5895553773078,1.84561531966296,0.542710489035898,0.44569529727691,0.36587462793668,0.243304454597936,0.280239843631198,1.03537823045419,0.0196216407482213,1.47282888107501,0.273273731125864,1,-1,1,1
-5.44756004364803,-5.54776097331018,-1.32079903953058,-3.59619090420744,123.807964809364,-3.5611427358147,0.677839374957175,-6.59271771229463,0.704513247538322,0.124286182976,1.03610045231502,0.910751504238178,0.837857674368215,0.109649797737528,-23.6625872028366,2.00840056052723,0.363691114392686,-0.0374207998334785,0.357198346870965,0.0717493381509875,0.350927421905365,0.575967464532532,0.075944787220952,2.72444268135653,0.345477060220196,1,-1,1,1
-5.30370734548387,-5.42435480830295,-1.44511495741945,-3.70280245886818,127.293251257035,-3.25908874070378,0.511043704449404,-6.31189575558166,0.752765833334841,0.165099597349876,0.857430936386645,0.911918630897948,0.824394390694467,0.0793395027001821,-22.7482129254243,2.01994732784104,0.715663962457487,0.996063857326379,0.361498791935273,0.306895267319067,0.264060424956969,1.47566559388985,0.374193924859993,1.48961904248706,0.369898613723791,-1,1,-1,1
-5.18151534125522,-5.49090172584007,-1.34718601506234,-3.71989418594418,123.040941013357,-3.62288665766507,0.929740885696998,-5.94439745064469,0.673002140657381,0.295350044601585,0.860595268581715,0.920229783222196,0.841611967300999,0.0888487410428628,-20.2556489140823,1.81534495814889,0.332690854827129,0.6187416340749,0.370739955693877,0.105660819362762,0.116983902358332,0.736684441378837,0.40277708599065,1.97683138716007,0.329149500756703,1,-1,1,1
-5.19842847563617,-5.54448085861184,-1.52182906237979,-3.46974663252934,124.162409943645,-3.4092653190565,0.670235688208634,-5.52936069573683,0.598224497551624,0.340232254025584,1.24317325025374,0.898934319439652,0.857987278021712,0.0716488256978237,-20.4376321108052,1.80047975758453,0.322873232402372,0.115534992634343,0.368339062101904,0.52944060524627,0.589266763900826,0.452842354258377,0.307089294079931,0.949883185958032,0.0146175258163404,1,-1,1,1
-5.02385030573417,-5.51741374840741,-1.50108024275755,-3.42825059411837,131.700166406434,-3.45513841465012,0.76855372558793,-5.63915617992958,0.640380467884605,0.315081321894357,0.693733052045545,0.917328695927792,0.856486336083907,0.0791759228195914,-22.7094064488737,1.96552120217537,0.728382956915249,1.05522621614532,0.355397510571007,0.181015188779524,0.29328443914945,0.742857442486149,0.104963154633167,1.94958842964709,0.276941783561729,1,-1,1,1
-5.10809496044237,-5.37595072233291,-2.16783147869492,-3.54633019496867,136.545409227274,-3.39393600682438,0.797554497120206,-6.34348284997144,0.703721467383202,0.163812987478698,0.839667040204375,0.914695560277183,0.845627821495533,0.120205579136274,-18.9061923023881,1.71079486293392,0.263443783001728,0.582200952037131,0.362711033795452,0.0625840867703209,0.21703433616479,0.648735498447865,0.0602084612477748,1.69792413102735,0.203099031016287,1,-1,-1,1
-4.98728227083765,-5.36040788833269,-1.45689539393321,-3.48632480283331,114.136100008813,-3.14382705240114,0.594151637714767,-6.50516528875928,0.715957478619687,0.241026880546669,0.750999610845526,0.931084465090147,0.858545539400531,0.0191729366246167,-20.4739894455475,1.77629311889225,0.388082790368353,0.0745526800959265,0.393221641047849,0.239564299553404,0.341643626766193,0.776133829225086,0.0357576293414744,1.69527002022229,0.255307847435568,1,-1,-1,1
-5.11385198163204,-5.46506533759976,-2.29761427773686,-3.8250491376293,124.773451404698,-3.37834404528508,1.00127721490553,-5.6069231802824,0.659788946262508,0.320662684566925,0.732179200357722,0.908407768005891,0.862365020188077,0.0906446730168154,-20.5496347603087,1.82717645336201,0.301456089440459,0.90461920369282,0.377752681247146,0.317771727174755,0.133691229609944,0.786929042031683,0.180278682943586,2.26026774416791,0.469869140487607,-1,1,1,1
-5.12976807537854,-5.40389277271736,-2.30706656283491,-3.2822843621039,124.877970940863,-3.36727752617849,0.581869244696665,-6.12567784568781,0.707428265894964,0.151459385470911,0.915233202106473,0.911485775103116,0.843376940286525,0.0676812031218885,-18.8860067802984,1.70734728416458,0.834315209225497,0.555679009992389,0.391293356523151,0.203572296998159,0.190728521872967,0.679340901897293,0.200136741862428,1.91063283449314,0.347038734133152,1,-1,1,1
-5.17279555359748,-5.26440568040905,-1.91230480410994,-3.65211573917973,133.127784031818,-3.97033531241007,1.19737860490834,-5.66214045177657,0.65598580982699,0.347050440091078,0.753159550521383,0.913910797647001,0.843710004266476,0.0464097942577101,-20.3875583199851,1.81505929320333,0.516618179964617,0.39643188115684,0.360272769542917,0.28218522939585,0.308085586277177,0.626032411024653,0.116473713959326,0.966032860903659,0.300801350949854,1,-1,1,1
-4.97799709944226,-5.50702995521358,-1.38288342113694,-3.58285295729181,133.924952169069,-3.12518168362164,0.549805656669246,-5.99600278465687,0.673646789075344,0.20509335330032,0.901286969400237,0.909528078163106,0.856594719001657,0.0475069857185918,-19.0412510655761,1.80757592269386,0.323767679009115,0.639366350876599,0.348318108902539,0.0047471197160247,0.246566009718489,0.641586970047053,0.117629686503544,2.62230517355213,0.565786533148901,-1,1,1,1
-5.00486610469065,-5.47143093958273,-1.83930662489621,-3.18002971268923,115.767486044131,-3.29434088782139,0.737485634137656,-5.80805811592309,0.654866900991131,0.145262484649108,0.787999831131725,0.911577369836762,0.839274904065232,0.0887096161473813,-17.4932580140396,1.67874666044898,0.408848737544514,0.033084034298714,0.332279271575829,0.333356083661351,0.278705299619706,1.75192100180524,0.280227303654958,2.72986617052389,0.347483513758636,-1,-1,-1,1
-5.22951802340301,-5.58711878518787,-1.30297233671703,-3.3191082911929,151.998799511136,-3.31426618429926,1.24220327194228,-6.21900421754758,0.663779072092578,0.478140278431776,1.14625301470494,0.911869995450986,0.860984922711177,0.0626461832724284,-19.3741155333853,1.72845319095814,0.222029264413386,0.237592499317843,0.379296579936077,0.0288508162289731,0.632342114071926,0.68032191886352,0.218488677283675,1.27203583976854,0.0900618502732118,1,-1,1,1
-5.01775632667914,-5.51718725100281,-1.72111613360734,-3.94638617580766,106.335878830919,-3.17604649535022,0.663125033760772,-6.3444888345044,0.71327998187414,0.218898237346615,0.757009385799138,0.912661026639221,0.847644528940731,0.0801942813878846,-20.1947760887776,1.76401710786196,0.325101357491706,0.898625048872523,0.348140553368245,0.0121339055626996,0.216889939931438,1.67853739214372,0.00176235693534657,1.46880213210567,0.145458559394946,-1,-1,1,1
-4.93569004604348,-5.33015329565912,-2.10969951634262,-3.3707115059337,100.782505545916,-3.32582642751034,0.457764328653426,-6.00958181657422,0.664610922833552,0.262702018771202,0.783331527161352,0.917549207018435,0.844471013408047,0.0666953178273913,-22.6627836839422,2.06022623758286,0.352282785607576,0.555283596046242,0.352630623550794,0.317337888177771,0.102821909582637,0.917888080856826,0.324874540034042,1.51130641043708,0.304736160425584,1,-1,1,1
-5.33465621228717,-5.33078968228013,-1.62835420596909,-3.2382938833648,128.252119939439,-3.19437402868125,0.520980079809571,-5.3618204518696,0.624805726926087,0.329924444720776,0.863017831589853,0.913691549682522,0.84972178909476,0.0714127390238774,-19.3547209486818,1.71179796265212,0.303577205158801,0.290506481357203,0.374212178550686,0.0980371264232174,0.272928651022405,0.704832162854931,0.00716803784646928,1.06799484682626,0.411911304000356,-1,-1,1,1
-5.07771636425346,-5.61438681616554,-1.42517762929814,-3.49159915672483,126.915566436028,-2.9420993310162,0.684445485846605,-5.6266030589393,0.649910421349819,0.179557325692477,0.81631134249698,0.921405743004609,0.843334961032831,0.0609941145314036,-20.1286350223205,1.84163454613216,0.370547792176803,0.367262450128381,0.375153026631954,0.464858110099174,0.0861661433412894,0.833682509420263,0.170356887246177,1.36640863929081,0.473170361139371,-1,1,-1,1
-5.13852558978915,-5.24124631658099,-1.90123092108176,-3.77478322779947,129.083534684895,-3.3655252591499,0.80181452748141,-6.44857578927017,0.711079578224133,0.178800292975759,0.807613055076295,0.913497489455199,0.837578596795162,0.0882970502063087,-19.6169146966485,1.77825111053746,0.985445730616752,0.357079185642839,0.399540299724081,0.307582891384976,0.39951870966049,0.744067227792803,0.134864603148212,1.35212715941493,0.206809020197258,1,-1,1,1
-5.18034021416687,-5.37733426150843,-1.93451698620261,-3.35487443403721,120.138189056944,-3.20999408406541,0.921484617644208,-5.15568114686643,0.600300677726321,0.171456669556389,0.853767724660169,0.917369164027355,0.850891798050059,0.0958434736515791,-21.2144366404597,1.92265931954352,0.35083528846381,0.514006759230919,0.366031725978231,0.0175976093242187,0.186036283676852,0.562945709869733,0.127373672876257,1.18342375572139,0.156168104768384,-1,-1,1,1
-5.17170880929665,-5.33478274214661,-1.57561517730339,-3.89967488469238,119.866624662733,-3.05967481749074,0.72720841325492,-5.71634135799836,0.671137541311296,0.435837648414793,0.648723020068618,0.915813113752679,0.846075487003874,0.0983810523960273,-20.4619005721388,1.81137259418515,0.384836082942026,0.989352888026024,0.340547749326953,0.0970504101670238,0.508009171525581,0.735296395008803,0.356153456123727,1.20978128568124,0.0704480935138396,1,-1,1,1
-5.07272200656871,-5.44605416085041,-1.62417212634708,-3.32077552488184,120.574123814959,-3.11025899560578,0.810857399044244,-6.55018855802246,0.73390961977513,0.186334998964365,0.892905396171012,0.908030824148569,0.869766983698119,0.0811981300423121,-19.2552680789705,1.83174533922784,0.324273427507914,0.615812680333097,0.354969255874615,0.0220983533818478,0.398046668699979,0.38707728014557,0.202340302856444,1.89960977471937,0.256355156862403,1,-1,1,1
-5.00590409234107,-5.57967749021126,-1.84128646593828,-3.82413461912226,133.036725254994,-3.19423473488434,0.935691315272036,-5.55065126429029,0.648957233287734,0.225987463006663,0.694378784686005,0.908005081668133,0.841404238073944,0.07443379236009,-20.2453726395268,1.74832877440602,0.363564907111993,1.47042862358702,0.368592203702746,0.211784904252336,0.212625476957528,1.60716006861771,0.330960628385348,2.36068706822563,0.29042604035567,1,1,1,1
